^SPX (Standard & Poors 500 Index),2881.4,0.0001
May 13 2019 @ 04:47 ET,Bid,2856.41,Ask,2901.86,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
07/05/2019,SPXW190705C01900000,0,0,947.1,951.3,0,0.02,0.9956,0,0,1900.000,SPXW190705P01900000,0,0,0.65,0.9,0,0.437,-0.0048,0,13
07/05/2019,SPXW190705C01950000,0,0,897.4,901.6,0,0.02,0.9959,0,0,1950.000,SPXW190705P01950000,1.09,0.015,0.8,1.05,2,0.4209,-0.0059,0,16
07/05/2019,SPXW190705C02000000,0,0,847.5,851.7,0,0.02,0.993,0,0,2000.000,SPXW190705P02000000,1,-0.3,0.95,1.2,17,0.4038,-0.007,0,31
07/05/2019,SPXW190705C02050000,0,0,797.9,802.1,0,0.02,0.993,0,0,2050.000,SPXW190705P02050000,1.15,-0.4,1.15,1.45,2,0.3886,-0.0087,0.0001,198
07/05/2019,SPXW190705C02100000,0,0,748.7,752.8,0,0.02,0.9913,0,0,2100.000,SPXW190705P02100000,0,0,1.4,1.7,0,0.3726,-0.0105,0.0001,23
07/05/2019,SPXW190705C02150000,0,0,699,703.1,0,0.02,0.9891,0.0001,0,2150.000,SPXW190705P02150000,0,0,1.75,2.05,0,0.3583,-0.0131,0.0001,17
07/05/2019,SPXW190705C02175000,0,0,674.3,678.4,0,0.02,0.9872,0.0001,0,2175.000,SPXW190705P02175000,2.65,0.2,1.95,2.25,8,0.3508,-0.0146,0.0001,25
07/05/2019,SPXW190705C02200000,0,0,649.9,654,0,0.02,0.9865,0.0001,0,2200.000,SPXW190705P02200000,0,0,2.2,2.5,0,0.3442,-0.0165,0.0001,19
07/05/2019,SPXW190705C02225000,0,0,625,629.1,0,0.02,0.9847,0.0001,0,2225.000,SPXW190705P02225000,0,0,2.45,2.8,0,0.3374,-0.0185,0.0001,144
07/05/2019,SPXW190705C02250000,0,0,600.7,604.7,0,0.02,0.983,0.0001,0,2250.000,SPXW190705P02250000,3.65,0.25,2.75,3.1,8,0.3305,-0.0208,0.0001,33
07/05/2019,SPXW190705C02275000,0,0,576.1,580.2,0,0.02,0.9805,0.0001,0,2275.000,SPXW190705P02275000,3.95,0.2,3.1,3.5,36,0.3242,-0.0235,0.0002,40
07/05/2019,SPXW190705C02300000,0,0,551.4,555.4,0,0.02,0.978,0.0001,0,2300.000,SPXW190705P02300000,2.7,-1.5,3.5,3.9,2,0.3176,-0.0265,0.0002,59
07/05/2019,SPXW190705C02310000,0,0,541.9,545.9,0,0.02,0,0,0,2310.000,SPXW190705P02310000,0,0,3.6,4.1,0,0.3146,-0.0277,0.0002,0
07/05/2019,SPXW190705C02320000,0,0,532.1,536.1,0,0.02,0,0,0,2320.000,SPXW190705P02320000,0,0,3.8,4.3,0,0.3123,-0.0291,0.0002,0
07/05/2019,SPXW190705C02325000,0,0,527,531,0,0.02,0.9753,0.0002,0,2325.000,SPXW190705P02325000,5,0.3,3.9,4.4,5,0.311,-0.0299,0.0002,29
07/05/2019,SPXW190705C02330000,0,0,522.1,526.1,0,0.02,0,0,0,2330.000,SPXW190705P02330000,0,0,4,4.5,0,0.3097,-0.0306,0.0002,0
07/05/2019,SPXW190705C02340000,0,0,512.6,516.6,0,0.02,0,0,0,2340.000,SPXW190705P02340000,0,0,4.2,4.7,0,0.3071,-0.0321,0.0002,0
07/05/2019,SPXW190705C02350000,0,0,502.7,506.6,0,0.02,0.9725,0.0002,0,2350.000,SPXW190705P02350000,3.81,-1.44,4.4,4.9,1,0.3043,-0.0336,0.0002,121
07/05/2019,SPXW190705C02360000,0,0,493,496.9,0,0.02,0,0,0,2360.000,SPXW190705P02360000,0,0,4.7,5.2,0,0.3026,-0.0357,0.0002,0
07/05/2019,SPXW190705C02370000,0,0,483.3,487.2,0,0.02,0.9695,0.0002,0,2370.000,SPXW190705P02370000,4.3,-1.45,4.9,5.4,1,0.2996,-0.0373,0.0002,1
07/05/2019,SPXW190705C02375000,0,0,478.4,482.3,0,0.02,0.9687,0.0002,0,2375.000,SPXW190705P02375000,5.9,0.05,5.1,5.6,4,0.2991,-0.0386,0.0003,65
07/05/2019,SPXW190705C02380000,0,0,473.6,477.5,0,0.02,0.968,0.0002,0,2380.000,SPXW190705P02380000,5.2,-0.75,5.2,5.7,10,0.2975,-0.0394,0.0003,10
07/05/2019,SPXW190705C02390000,496,10.2,463.9,467.8,1,0.02,0.9663,0.0002,1,2390.000,SPXW190705P02390000,0,0,5.5,6,0,0.2953,-0.0416,0.0003,10
07/05/2019,SPXW190705C02400000,486.3,10.1,454.3,458.1,1,0.02,0.9648,0.0002,1,2400.000,SPXW190705P02400000,4,-2.65,5.8,6.3,19,0.2929,-0.0437,0.0003,65
07/05/2019,SPXW190705C02410000,0,0,444.6,448.5,0,0.02,0.9627,0.0003,0,2410.000,SPXW190705P02410000,4.72,-2.23,6.1,6.6,3,0.2904,-0.046,0.0003,2102
07/05/2019,SPXW190705C02420000,441.59,-15.31,435,438.8,1,0.02,0.9608,0.0003,1,2420.000,SPXW190705P02420000,0,0,6.4,7,0,0.2882,-0.0485,0.0003,2
07/05/2019,SPXW190705C02425000,436.82,-15.28,430.4,434.2,1,0.02,0.9597,0.0003,1,2425.000,SPXW190705P02425000,7.05,-0.4,6.6,7.2,3,0.2872,-0.0499,0.0003,58
07/05/2019,SPXW190705C02430000,0,0,425.4,429.2,0,0.02,0.9589,0.0003,0,2430.000,SPXW190705P02430000,0,0,6.7,7.3,0,0.2854,-0.0508,0.0003,10
07/05/2019,SPXW190705C02440000,0,0,415.8,419.6,0,0.02,0.9567,0.0003,0,2440.000,SPXW190705P02440000,0,0,7.1,7.8,0,0.2837,-0.0538,0.0003,12
07/05/2019,SPXW190705C02450000,0,0,406.5,410.2,0,0.02,0.9544,0.0003,0,2450.000,SPXW190705P02450000,8.45,0.15,7.5,8.2,2,0.2814,-0.0567,0.0004,236
07/05/2019,SPXW190705C02455000,0,0,401.5,405.2,0,0.02,0,0,0,2455.000,SPXW190705P02455000,0,0,7.7,8.4,0,0.2802,-0.0582,0.0004,0
07/05/2019,SPXW190705C02460000,0,0,396.7,400.5,0,0.02,0.9521,0.0003,0,2460.000,SPXW190705P02460000,6.6,-2.15,7.9,8.6,2,0.2789,-0.0596,0.0004,6
07/05/2019,SPXW190705C02465000,0,0,392,395.7,0,0.02,0,0,0,2465.000,SPXW190705P02465000,0,0,8.1,8.8,0,0.2776,-0.0611,0.0004,0
07/05/2019,SPXW190705C02470000,0,0,387.2,390.9,0,0.02,0.9492,0.0004,0,2470.000,SPXW190705P02470000,0,0,8.3,9,0,0.2763,-0.0626,0.0004,106
07/05/2019,SPXW190705C02475000,0,0,382.5,386.2,0,0.02,0.9483,0.0004,0,2475.000,SPXW190705P02475000,9.43,-0.02,8.6,9.2,1,0.2753,-0.0643,0.0004,447
07/05/2019,SPXW190705C02480000,0,0,377.8,381.4,0,0.02,0.9468,0.0004,0,2480.000,SPXW190705P02480000,0,0,8.8,9.5,0,0.2742,-0.0661,0.0004,152
07/05/2019,SPXW190705C02485000,0,0,373,376.7,0,0.02,0,0,0,2485.000,SPXW190705P02485000,0,0,9,9.7,0,0.2728,-0.0676,0.0004,0
07/05/2019,SPXW190705C02490000,0,0,368.3,371.9,0,0.02,0.9438,0.0004,0,2490.000,SPXW190705P02490000,0,0,9.3,9.9,0,0.2716,-0.0694,0.0004,273
07/05/2019,SPXW190705C02495000,0,0,363.6,367.2,0,0.02,0,0,0,2495.000,SPXW190705P02495000,0,0,9.5,10.3,0,0.2708,-0.0714,0.0005,0
07/05/2019,SPXW190705C02500000,0,0,358.9,362.5,0,0.02,0.9407,0.0004,0,2500.000,SPXW190705P02500000,7.7,-2.95,9.8,10.5,4,0.2695,-0.0732,0.0005,722
07/05/2019,SPXW190705C02505000,0,0,354.2,357.8,0,0.02,0,0,0,2505.000,SPXW190705P02505000,0,0,10.1,10.8,0,0.2686,-0.0753,0.0005,0
07/05/2019,SPXW190705C02510000,0,0,349.5,353,0,0.02,0.9376,0.0004,0,2510.000,SPXW190705P02510000,8.15,-3.1,10.4,11.1,80,0.2676,-0.0773,0.0005,26
07/05/2019,SPXW190705C02515000,0,0,344.8,348.3,0,0.02,0,0,0,2515.000,SPXW190705P02515000,0,0,10.6,11.4,0,0.2662,-0.0792,0.0005,0
07/05/2019,SPXW190705C02520000,0,0,340.1,343.7,0,0.02,0.9341,0.0005,0,2520.000,SPXW190705P02520000,0,0,10.9,11.7,0,0.2651,-0.0813,0.0005,5
07/05/2019,SPXW190705C02525000,0,0,335.7,339.2,0,0.02,0.9325,0.0005,0,2525.000,SPXW190705P02525000,13.2,1.15,11.2,12,4,0.2639,-0.0834,0.0005,69
07/05/2019,SPXW190705C02530000,0,0,330.8,334.3,0,0.02,0.9305,0.0005,0,2530.000,SPXW190705P02530000,9.1,-3.3,11.5,12.3,81,0.2627,-0.0856,0.0005,278
07/05/2019,SPXW190705C02535000,0,0,326.3,329.6,0,0.02,0,0,0,2535.000,SPXW190705P02535000,0,0,11.9,12.6,0,0.2618,-0.0879,0.0006,0
07/05/2019,SPXW190705C02540000,0,0,321.7,325.2,0,0.02,0.9266,0.0005,0,2540.000,SPXW190705P02540000,11.9,-1.2,12.2,12.9,1,0.2605,-0.0901,0.0006,63
07/05/2019,SPXW190705C02545000,0,0,317.1,320.3,0,0.02,0,0,0,2545.000,SPXW190705P02545000,0,0,12.5,13.3,0,0.2594,-0.0925,0.0006,0
07/05/2019,SPXW190705C02550000,0,0,312.4,315.9,0,0.02,0.9224,0.0005,0,2550.000,SPXW190705P02550000,10.15,-3.6,12.9,13.6,137,0.2583,-0.0949,0.0006,223
07/05/2019,SPXW190705C02555000,0,0,307.6,311,0,0.02,0,0,0,2555.000,SPXW190705P02555000,0,0,13.2,14,0,0.2571,-0.0974,0.0006,0
07/05/2019,SPXW190705C02560000,0,0,303,306.4,0,0.02,0.9183,0.0006,0,2560.000,SPXW190705P02560000,0,0,13.6,14.3,0,0.2559,-0.0999,0.0006,613
07/05/2019,SPXW190705C02565000,0,0,298.4,301.8,0,0.02,0,0,0,2565.000,SPXW190705P02565000,0,0,14,14.7,0,0.2549,-0.1026,0.0006,0
07/05/2019,SPXW190705C02570000,0,0,294,297.4,0,0.02,0.9137,0.0006,0,2570.000,SPXW190705P02570000,13.4,-1.8,14.4,15.1,1,0.2538,-0.1053,0.0006,375
07/05/2019,SPXW190705C02575000,0,0,289.5,292.6,0,0.02,0.9113,0.0006,0,2575.000,SPXW190705P02575000,9.8,-5.8,14.8,15.5,48,0.2527,-0.1081,0.0007,56
07/05/2019,SPXW190705C02580000,0,0,284.7,288,0,0.02,0.9089,0.0006,0,2580.000,SPXW190705P02580000,13.1,-2.95,15.2,16,3,0.2518,-0.111,0.0007,38
07/05/2019,SPXW190705C02585000,0,0,280.4,283.4,0,0.02,0,0,0,2585.000,SPXW190705P02585000,0,0,15.6,16.3,0,0.2503,-0.1136,0.0007,0
07/05/2019,SPXW190705C02590000,0,0,275.6,278.9,0,0.02,0.9037,0.0007,0,2590.000,SPXW190705P02590000,12.35,-4.55,16,16.8,2,0.2492,-0.1167,0.0007,38
07/05/2019,SPXW190705C02595000,0,0,271.3,274.3,0,0.02,0,0,0,2595.000,SPXW190705P02595000,0,0,16.5,17.3,0,0.2484,-0.1199,0.0007,0
07/05/2019,SPXW190705C02600000,0,0,266.8,269.8,0,0.02,0.8982,0.0007,0,2600.000,SPXW190705P02600000,13,-4.75,16.9,17.7,5,0.247,-0.1228,0.0007,143
07/05/2019,SPXW190705C02605000,0,0,262.3,265.3,0,0.02,0.8954,0.0007,0,2605.000,SPXW190705P02605000,0,0,17.4,18.2,0,0.246,-0.1261,0.0008,3
07/05/2019,SPXW190705C02610000,0,0,257.6,260.8,0,0.02,0.8926,0.0007,0,2610.000,SPXW190705P02610000,22.8,4.1,17.9,18.7,21,0.245,-0.1294,0.0008,25
07/05/2019,SPXW190705C02615000,0,0,253.1,256.3,0,0.02,0.8895,0.0008,0,2615.000,SPXW190705P02615000,14.7,-4.5,18.4,19.2,50,0.2438,-0.1328,0.0008,50
07/05/2019,SPXW190705C02620000,0,0,248.7,251.8,0,0.02,0.8861,0.0008,0,2620.000,SPXW190705P02620000,23.86,4.16,18.9,19.7,24,0.2427,-0.1362,0.0008,39
07/05/2019,SPXW190705C02625000,0,0,244.3,247.4,0,0.02,0.8832,0.0008,0,2625.000,SPXW190705P02625000,0,0,19.4,20.3,0,0.2417,-0.1398,0.0008,517
07/05/2019,SPXW190705C02630000,0,0,240,242.9,0,0.02,0.88,0.0008,0,2630.000,SPXW190705P02630000,17.45,-3.3,20,20.8,4,0.2406,-0.1434,0.0008,31
07/05/2019,SPXW190705C02635000,0,0,235.6,238.5,0,0.02,0.8765,0.0009,0,2635.000,SPXW190705P02635000,0,0,20.5,21.3,0,0.2393,-0.1469,0.0009,0
07/05/2019,SPXW190705C02640000,0,0,231.2,234.1,0,0.02,0.8727,0.0009,0,2640.000,SPXW190705P02640000,0,0,21.1,22,0,0.2385,-0.151,0.0009,45
07/05/2019,SPXW190705C02645000,0,0,226.9,229.7,0,0.02,0.8696,0.0009,0,2645.000,SPXW190705P02645000,0,0,21.7,22.6,0,0.2374,-0.1549,0.0009,50
07/05/2019,SPXW190705C02650000,0,0,222.5,225.3,0,0.02,0.866,0.0009,0,2650.000,SPXW190705P02650000,17.95,-5.05,22.3,23.2,3,0.2363,-0.1589,0.0009,72
07/05/2019,SPXW190705C02655000,0,0,218,220.9,0,0.02,0.8619,0.0009,0,2655.000,SPXW190705P02655000,22,-1.6,22.9,23.8,2,0.2351,-0.1629,0.0009,172
07/05/2019,SPXW190705C02660000,0,0,213.8,216.6,0,0.02,0.858,0.001,0,2660.000,SPXW190705P02660000,29.65,5.45,23.6,24.5,1,0.2342,-0.1672,0.001,14
07/05/2019,SPXW190705C02665000,0,0,209.3,212.2,0,0.02,0.8545,0.001,0,2665.000,SPXW190705P02665000,0,0,24.2,25.1,0,0.2329,-0.1713,0.001,30
07/05/2019,SPXW190705C02670000,0,0,205.1,207.9,0,0.02,0.8503,0.001,0,2670.000,SPXW190705P02670000,0,0,24.9,25.8,0,0.2319,-0.1758,0.001,8
07/05/2019,SPXW190705C02675000,0,0,200.8,203.6,0,0.02,0.8458,0.001,0,2675.000,SPXW190705P02675000,20.95,-5.2,25.6,26.5,24,0.2308,-0.1802,0.001,332
07/05/2019,SPXW190705C02680000,0,0,196.7,199.4,0,0.02,0.8417,0.0011,230,2680.000,SPXW190705P02680000,0,0,26.3,27.3,0,0.2298,-0.1849,0.001,18
07/05/2019,SPXW190705C02685000,0,0,192.3,195.1,0,0.02,0.8371,0.0011,0,2685.000,SPXW190705P02685000,28.5,0.95,27,28,1,0.2286,-0.1895,0.0011,173
07/05/2019,SPXW190705C02690000,0,0,188.3,190.9,0,0.02,0.8326,0.0011,0,2690.000,SPXW190705P02690000,29.25,0.95,27.8,28.7,1,0.2275,-0.1943,0.0011,3
07/05/2019,SPXW190705C02695000,0,0,184.1,186.7,0,0.02,0.8281,0.0012,0,2695.000,SPXW190705P02695000,0,0,28.5,29.5,0,0.2264,-0.1991,0.0011,16
07/05/2019,SPXW190705C02700000,177.65,-22.9,179.8,182.5,1,0.02,0.8231,0.0012,1,2700.000,SPXW190705P02700000,22.48,-7.32,29.3,30.3,777,0.2253,-0.2041,0.0011,934
07/05/2019,SPXW190705C02705000,0,0,175.6,178.3,0,0.02,0.8179,0.0012,0,2705.000,SPXW190705P02705000,0,0,30.1,31.2,0,0.2243,-0.2094,0.0012,500
07/05/2019,SPXW190705C02710000,0,0,171.7,174.2,0,0.02,0.813,0.0012,0,2710.000,SPXW190705P02710000,0,0,31,32,0,0.2232,-0.2146,0.0012,1
07/05/2019,SPXW190705C02715000,0,0,167.4,170,0,0.02,0.8076,0.0013,0,2715.000,SPXW190705P02715000,0,0,31.8,32.9,0,0.2221,-0.2199,0.0012,0
07/05/2019,SPXW190705C02720000,0,0,163.4,165.9,0,0.02,0.9867,0.0003,0,2720.000,SPXW190705P02720000,33.4,0.35,32.7,33.8,29,0.2211,-0.2255,0.0012,241
07/05/2019,SPXW190705C02725000,0,0,159.3,161.9,0,0.02,0.9887,0.0003,790,2725.000,SPXW190705P02725000,29.6,-4.35,33.6,34.8,3,0.2201,-0.2311,0.0012,2315
07/05/2019,SPXW190705C02730000,0,0,155.3,157.8,0,0,0.9911,0.0002,0,2730.000,SPXW190705P02730000,0,0,34.5,35.7,0,0.2189,-0.2368,0.0013,503
07/05/2019,SPXW190705C02735000,0,0,151.3,153.8,0,0,0.9897,0.0003,0,2735.000,SPXW190705P02735000,0,0,35.5,36.7,0,0.218,-0.2427,0.0013,53
07/05/2019,SPXW190705C02740000,0,0,147.4,149.8,0,0.0733,0.9672,0.0008,0,2740.000,SPXW190705P02740000,34.86,-1.79,36.5,37.8,1,0.2171,-0.2488,0.0013,208
07/05/2019,SPXW190705C02745000,0,0,143.4,145.8,0,0.0816,0.9465,0.0011,0,2745.000,SPXW190705P02745000,44.65,7,37.5,38.7,1,0.2158,-0.2547,0.0013,10
07/05/2019,SPXW190705C02750000,0,0,139.7,142.1,0,0.0888,0.9244,0.0014,0,2750.000,SPXW190705P02750000,32.32,-6.28,38.5,39.9,3,0.2149,-0.2611,0.0014,2821
07/05/2019,SPXW190705C02755000,0,0,135.6,138,0,0.0917,0.9103,0.0015,0,2755.000,SPXW190705P02755000,33.35,-6.3,39.6,40.9,2,0.2137,-0.2674,0.0014,6
07/05/2019,SPXW190705C02760000,0,0,131.9,134.1,0,0.0953,0.8934,0.0017,0,2760.000,SPXW190705P02760000,34.4,-6.25,40.7,42,10,0.2127,-0.2738,0.0014,9
07/05/2019,SPXW190705C02765000,0,0,128.1,130.2,0,0.0979,0.8782,0.0018,1,2765.000,SPXW190705P02765000,50.15,8.45,41.8,43.3,3,0.2118,-0.2806,0.0014,10
07/05/2019,SPXW190705C02770000,0,0,124.2,126.4,0,0.1,0.8636,0.0019,0,2770.000,SPXW190705P02770000,49.45,6.65,43,44.5,295,0.2108,-0.2874,0.0015,319
07/05/2019,SPXW190705C02775000,0,0,120.5,122.6,0,0.1019,0.8487,0.002,1,2775.000,SPXW190705P02775000,0,0,44,45.7,0,0.2095,-0.2941,0.0015,394
07/05/2019,SPXW190705C02780000,0,0,116.7,118.9,0,0.1035,0.8343,0.0021,1,2780.000,SPXW190705P02780000,38.32,-6.68,45.1,46.8,10,0.2081,-0.3008,0.0015,19
07/05/2019,SPXW190705C02785000,0,0,113.1,115.1,0,0.1049,0.8199,0.0022,0,2785.000,SPXW190705P02785000,44.9,-1.3,46.5,48.2,3,0.2075,-0.3082,0.0015,302
07/05/2019,SPXW190705C02790000,0,0,109.5,111.6,0,0.1064,0.8048,0.0023,0,2790.000,SPXW190705P02790000,0,0,47.8,49.5,0,0.2064,-0.3155,0.0016,72
07/05/2019,SPXW190705C02795000,0,0,105.7,107.8,0,0.1069,0.7917,0.0024,1,2795.000,SPXW190705P02795000,59.4,10.75,49,50.8,4,0.2052,-0.3227,0.0016,77
07/05/2019,SPXW190705C02800000,99.9,-21.3,102.2,104.2,2,0.1078,0.7771,0.0025,2,2800.000,SPXW190705P02800000,37.2,-12.75,50.5,52.3,95,0.2045,-0.3305,0.0016,1343
07/05/2019,SPXW190705C02805000,0,0,98.6,100.6,0,0.1084,0.7631,0.0025,2,2805.000,SPXW190705P02805000,61.9,10.75,51.9,53.6,1,0.2033,-0.3381,0.0016,9
07/05/2019,SPXW190705C02810000,0,0,95.2,97,0,0.109,0.7486,0.0026,3,2810.000,SPXW190705P02810000,50.4,-2.15,53.3,55.2,9,0.2025,-0.346,0.0016,16
07/05/2019,SPXW190705C02815000,0,0,91.7,93.5,0,0.1094,0.7343,0.0027,16,2815.000,SPXW190705P02815000,51.5,-2.35,54.8,56.6,5,0.2014,-0.3539,0.0017,8
07/05/2019,SPXW190705C02820000,0,0,88.2,90.1,0,0.1097,0.7198,0.0028,282,2820.000,SPXW190705P02820000,53.3,-1.95,56.3,58.1,5,0.2003,-0.3619,0.0017,572
07/05/2019,SPXW190705C02825000,0,0,84.9,86.6,0,0.11,0.7051,0.0028,1,2825.000,SPXW190705P02825000,41.58,-15.02,57.7,59.7,13,0.1992,-0.37,0.0017,1031
07/05/2019,SPXW190705C02830000,0,0,81.5,83.4,0,0.1103,0.6902,0.0029,0,2830.000,SPXW190705P02830000,54.3,-3.75,59.4,61.4,6,0.1984,-0.3785,0.0017,34
07/05/2019,SPXW190705C02835000,74.7,-21.4,78.1,79.9,1,0.1104,0.6752,0.0029,6,2835.000,SPXW190705P02835000,64.8,5.25,60.9,63,9,0.1972,-0.3868,0.0018,35
07/05/2019,SPXW190705C02840000,91.04,-1.56,74.9,76.7,236,0.1102,0.6605,0.003,72,2840.000,SPXW190705P02840000,0,0,62.6,64.7,0,0.1963,-0.3954,0.0018,18
07/05/2019,SPXW190705C02845000,68.5,-20.7,71.7,73.4,1,0.11,0.6453,0.003,1,2845.000,SPXW190705P02845000,75.75,13.1,64.4,66.5,2,0.1955,-0.4042,0.0018,20
07/05/2019,SPXW190705C02850000,0,0,68.5,70.3,0,0.1099,0.6299,0.0031,4,2850.000,SPXW190705P02850000,0,0,66.2,68.4,0,0.1947,-0.4131,0.0018,587
07/05/2019,SPXW190705C02855000,0,0,65.3,67,0,0.1094,0.6146,0.0031,0,2855.000,SPXW190705P02855000,77.7,11.75,67.9,70.1,295,0.1934,-0.4219,0.0018,310
07/05/2019,SPXW190705C02860000,0,0,62.2,63.9,0,0.109,0.5989,0.0032,21,2860.000,SPXW190705P02860000,51.03,-16.62,69.9,72.2,11,0.1929,-0.4311,0.0018,230
07/05/2019,SPXW190705C02865000,0,0,59.2,60.8,0,0.1086,0.5829,0.0032,48,2865.000,SPXW190705P02865000,0,0,71.7,74,0,0.1917,-0.4402,0.0019,339
07/05/2019,SPXW190705C02870000,0,0,56.2,57.8,0,0.1081,0.5668,0.0033,0,2870.000,SPXW190705P02870000,60.4,-10.8,73.8,76.2,6,0.1912,-0.4495,0.0019,40
07/05/2019,SPXW190705C02875000,55.6,-13.9,53.3,54.9,14,0.1077,0.5504,0.0033,16,2875.000,SPXW190705P02875000,0,0,75.8,78.3,0,0.1904,-0.4588,0.0019,362
07/05/2019,SPXW190705C02880000,52.7,-13.75,50.6,51.8,25,0.1071,0.5339,0.0033,68,2880.000,SPXW190705P02880000,63.9,-11,77.9,80.3,4,0.1894,-0.4683,0.0019,232
07/05/2019,SPXW190705C02885000,50,-13.45,47.7,49,17,0.1064,0.5171,0.0034,27,2885.000,SPXW190705P02885000,91.55,14.75,80.1,82.6,3,0.1888,-0.4778,0.0019,9
07/05/2019,SPXW190705C02890000,41.5,-18.8,45.1,46.3,14,0.106,0.5002,0.0034,33,2890.000,SPXW190705P02890000,0,0,82.3,84.7,0,0.1879,-0.4874,0.0019,18
07/05/2019,SPXW190705C02895000,46.9,-10.5,42.4,43.7,20,0.1054,0.4831,0.0034,31,2895.000,SPXW190705P02895000,102,21.25,84.6,87.2,2,0.1874,-0.497,0.0019,28
07/05/2019,SPXW190705C02900000,46.85,-7.65,39.8,41.1,1,0.1046,0.4658,0.0034,49,2900.000,SPXW190705P02900000,0,0,87,89.7,0,0.187,-0.5066,0.0019,170
07/05/2019,SPXW190705C02905000,0,0,37.3,38.6,0,0.104,0.4484,0.0034,32,2905.000,SPXW190705P02905000,83.4,-1.6,89.4,92.1,2,0.1863,-0.5164,0.0019,15
07/05/2019,SPXW190705C02910000,44.5,-4.45,34.9,36.1,1,0.1032,0.4308,0.0034,3,2910.000,SPXW190705P02910000,90.5,3.3,91.9,94.7,2,0.1858,-0.5261,0.0019,44
07/05/2019,SPXW190705C02915000,39.6,-6.65,32.5,33.8,17,0.1025,0.4131,0.0034,32,2915.000,SPXW190705P02915000,0,0,94.5,97.2,0,0.1853,-0.5358,0.0019,11
07/05/2019,SPXW190705C02920000,0,0,30.2,31.5,0,0.1017,0.3953,0.0034,26,2920.000,SPXW190705P02920000,0,0,97.2,100.1,0,0.1852,-0.5454,0.0019,15
07/05/2019,SPXW190705C02925000,36.8,-4.25,28.1,29.3,32,0.101,0.3776,0.0034,93,2925.000,SPXW190705P02925000,0,0,99.9,102.7,0,0.1846,-0.5552,0.0019,12
07/05/2019,SPXW190705C02930000,29.44,-9.16,26.1,27.2,1,0.1003,0.36,0.0034,27,2930.000,SPXW190705P02930000,0,0,102.8,105.8,0,0.1848,-0.5646,0.0019,26
07/05/2019,SPXW190705C02935000,27.37,-8.83,24.1,25.2,1,0.0995,0.3423,0.0033,844,2935.000,SPXW190705P02935000,119.45,20.2,105.7,108.6,5,0.1845,-0.5742,0.0019,11
07/05/2019,SPXW190705C02940000,0,0,22.1,23.2,0,0.0985,0.3243,0.0033,121,2940.000,SPXW190705P02940000,0,0,108.7,111.9,0,0.1847,-0.5834,0.0019,2
07/05/2019,SPXW190705C02945000,0,0,20.3,21.4,0,0.0978,0.3069,0.0032,59,2945.000,SPXW190705P02945000,0,0,111.9,115.1,0,0.185,-0.5925,0.0019,2
07/05/2019,SPXW190705C02950000,26.7,-2.7,18.7,19.6,13,0.0971,0.2898,0.0032,175,2950.000,SPXW190705P02950000,0,0,115.1,118.4,0,0.1853,-0.6015,0.0019,15
07/05/2019,SPXW190705C02955000,24.65,-2.7,17.1,18,16,0.0964,0.2729,0.0031,82,2955.000,SPXW190705P02955000,0,0,118.4,121.8,0,0.1858,-0.6104,0.0019,20
07/05/2019,SPXW190705C02960000,19.8,-5.55,15.6,16.5,17,0.0957,0.2564,0.003,197,2960.000,SPXW190705P02960000,0,0,121.6,125.1,0,0.1859,-0.6193,0.0018,3
07/05/2019,SPXW190705C02965000,18.4,-5.05,14.2,15,26,0.095,0.24,0.003,87,2965.000,SPXW190705P02965000,0,0,125.3,128.9,0,0.1871,-0.6273,0.0018,1
07/05/2019,SPXW190705C02970000,0,0,12.9,13.7,0,0.0944,0.2244,0.0029,106,2970.000,SPXW190705P02970000,0,0,129,132.5,0,0.1879,-0.6354,0.0018,1
07/05/2019,SPXW190705C02975000,17.4,-2.55,11.7,12.4,1,0.0934,0.2082,0.0028,95,2975.000,SPXW190705P02975000,123.7,0.75,132.5,136.1,1,0.1885,-0.6436,0.0018,1
07/05/2019,SPXW190705C02980000,13.5,-4.85,10.5,11.2,29,0.093,0.1938,0.0027,839,2980.000,SPXW190705P02980000,132.2,5.85,136.5,140.2,1,0.1902,-0.6507,0.0017,2
07/05/2019,SPXW190705C02985000,0,0,9.5,10.2,0,0.0926,0.1801,0.0026,30,2985.000,SPXW190705P02985000,0,0,140.4,144.2,0,0.1915,-0.6578,0.0017,1
07/05/2019,SPXW190705C02990000,12.15,-3.2,8.6,9.3,10,0.0923,0.1673,0.0025,22,2990.000,SPXW190705P02990000,0,0,144.4,148.2,0,0.1929,-0.6648,0.0017,0
07/05/2019,SPXW190705C02995000,11,-2.95,7.7,8.4,10,0.0918,0.1543,0.0023,23,2995.000,SPXW190705P02995000,0,0,148.5,152.4,0,0.1946,-0.6713,0.0017,0
07/05/2019,SPXW190705C03000000,0,0,6.9,7.6,0,0.0914,0.1423,0.0022,793,3000.000,SPXW190705P03000000,0,0,152.7,156.6,0,0.1964,-0.6776,0.0016,3
07/05/2019,SPXW190705C03005000,0,0,6.2,6.8,0,0.091,0.1307,0.0021,10,3005.000,SPXW190705P03005000,0,0,156.7,160.7,0,0.1977,-0.6841,0.0016,0
